Date,Open,High,Low,Close,Adj Close,Volume
2016-02-05,365.733002,368.149994,363.001007,363.001007,334.757385,197
2016-02-08,363.063995,367.296997,359.601990,359.989990,331.980591,718
2016-02-09,359.707001,361.692993,350.894012,350.894012,323.592316,451
2016-02-10,352.834015,359.000000,351.500000,359.000000,331.067627,503
2016-02-11,349.666992,349.666992,340.000000,340.000000,313.545929,550
2016-02-12,348.082001,349.970001,347.971985,349.970001,322.740234,53
2016-02-15,357.539001,357.539001,354.755005,356.625000,328.877411,85
2016-02-16,355.834991,357.467010,355.191986,355.782013,328.100006,178
2016-02-17,365.630005,369.160004,365.630005,368.446991,339.779572,250
2016-02-18,365.102997,366.003998,362.850006,362.850006,334.618042,74
2016-02-19,358.000000,358.600006,358.000000,358.600006,330.698761,203
2016-02-22,360.457001,365.998993,358.509003,365.998993,337.522064,298
2016-02-23,365.722992,365.998993,363.604004,365.998993,337.522064,93
2016-02-24,358.976013,358.976013,354.709991,355.640015,327.969086,222
2016-02-25,359.005005,359.057007,358.274994,359.057007,331.120209,73
2016-02-26,356.528992,361.431000,356.528992,361.431000,333.309479,169
2016-02-29,362.716003,364.871002,360.542999,364.871002,336.481842,224
2016-03-01,363.462006,368.084991,363.462006,367.364014,338.780853,121
2016-03-02,373.914001,375.235992,373.914001,374.729004,345.572815,53
2016-03-03,387.200989,389.255005,386.130005,388.605988,358.370087,433
2016-03-04,388.160004,388.160004,386.315002,388.036011,357.844482,80
2016-03-07,388.859009,390.126007,388.320007,388.708008,358.464172,344
2016-03-08,376.016998,377.242004,372.971008,375.334015,346.130768,113
2016-03-09,372.834015,373.929993,371.235992,373.178986,344.143402,208
2016-03-10,386.177002,393.127014,376.683014,377.954987,348.547821,124
2016-03-11,391.924011,393.346985,390.822998,390.822998,360.414612,75
2016-03-14,394.210999,398.740997,394.210999,397.790985,366.840424,176
2016-03-15,392.000000,392.001007,390.186005,391.320007,360.872894,124
2016-03-16,396.415985,397.416992,394.299988,394.299988,363.621033,179
2016-03-17,399.502991,401.574005,397.003998,401.574005,370.329102,325
2016-03-18,403.539001,403.653015,400.846985,401.541992,370.299622,222
2016-03-21,406.000000,408.212006,405.756012,408.212006,376.450653,194
2016-03-22,409.000000,409.000000,407.475006,408.963989,377.144104,232
2016-03-23,410.610992,411.036011,409.001007,409.001007,377.178192,103
2016-03-24,410.968994,410.968994,407.501007,407.501007,375.794983,128
2016-03-29,416.191986,416.191986,410.505005,413.001007,380.867004,257
2016-03-30,427.696014,430.000000,427.696014,428.523010,395.181366,162
2016-03-31,425.234009,425.234009,420.001007,420.063995,387.380432,175
2016-04-01,406.196991,406.286011,402.500000,402.500000,371.183044,319
2016-04-04,416.000000,416.000000,411.001007,411.001007,379.022644,387
2016-04-05,398.218994,398.218994,394.200012,396.477997,365.629578,733
2016-04-06,402.000000,402.000000,394.571991,394.571991,363.871857,203
2016-04-07,390.729004,394.264008,388.000000,388.126007,357.927429,576
2016-04-08,394.360992,396.641998,393.295013,396.641998,365.780853,412
2016-04-11,399.459015,400.329010,399.459015,399.688995,368.590759,74
2016-04-12,404.298004,404.954987,403.204987,404.514008,373.040405,135
